Wall time,Step,Value
1722678065.9908738,4,0.18214495480060577
1722678105.3061342,9,0.006880487781018019
1722678145.492998,14,0.025609565898776054
1722678187.611097,19,0.04804889112710953
1722678225.4794724,24,0.007268115412443876
1722678265.4598677,29,0.007145011331886053
1722678305.614887,34,0.05284183844923973
1722678342.5989306,39,0.4527435898780823
1722678382.104443,44,0.0065912590362131596
1722678420.6646156,49,0.00894525833427906
1722678460.7931466,54,0.076466865837574
1722678498.5404162,59,0.003465572139248252
1722678535.9831674,64,0.007115453481674194
1722678573.463518,69,0.01375080831348896
1722678611.9590688,74,0.012373867444694042
1722678651.8794465,79,0.020570600405335426
1722678692.1905463,84,0.005553500261157751
1722678733.054424,89,0.008572794497013092
1722678770.8203194,94,0.007478939834982157
1722678811.3895977,99,0.00540437875315547
1722678850.0831902,104,0.03062037006020546
1722678886.3826156,109,0.01404990442097187
1722678924.4361224,114,0.015431654639542103
1722678962.2595472,119,0.031935594975948334
1722679002.3883042,124,0.009956012479960918
1722679041.8732183,129,0.008464494720101357
1722679081.0348296,134,0.005040002521127462
1722679120.5622187,139,0.11095315217971802
1722679159.4545407,144,0.1310657113790512
1722679199.0194778,149,0.019125884398818016
1722679238.7384887,154,0.5695905089378357
1722679277.6356828,159,0.010232634842395782
1722679317.3476977,164,0.04414341598749161
1722679353.985047,169,0.018422333523631096
1722679393.5611455,174,0.003585370257496834
1722679430.0113566,179,0.007639092858880758
1722679468.5976684,184,0.011780397966504097
1722679508.836011,189,0.023948317393660545
1722679545.6154826,194,0.006963842548429966
1722679583.6193745,199,0.004504604730755091
1722679621.248475,204,0.0464353933930397
1722679663.0710878,209,0.02269432321190834
1722679703.7630935,214,0.018838632851839066
1722679741.3438883,219,0.11104495823383331
1722679781.2057796,224,0.0937744528055191
1722679817.6490054,229,0.015524417161941528
1722679854.483022,234,0.009216749109327793
1722679894.150553,239,0.01769891567528248
1722679931.6448398,244,0.004823619965463877
1722679969.3816085,249,0.019626392051577568
1722680007.5888517,254,0.006546352989971638
1722680047.682661,259,0.006644461303949356
1722680085.2790165,264,0.011211976408958435
1722680121.6441288,269,0.031288083642721176
1722680159.9164438,274,0.009931736625730991
1722680199.7815814,279,0.00943861622363329
1722680238.9138691,284,0.1732534021139145
1722680278.305967,289,0.019913559779524803
1722680314.1546626,294,0.012045451439917088
1722680352.6407151,299,0.01345083024352789
1722680394.2951639,304,0.012112854979932308
1722680432.5842617,309,0.010473242960870266
1722680470.4319665,314,0.0035342636983841658
1722680509.1894639,319,0.005400529596954584
1722680547.2407029,324,0.006315219681710005
1722680588.7552397,329,0.002195000182837248
1722680627.3378477,334,0.012017062865197659
1722680664.979722,339,0.1993388682603836
1722680700.0841277,344,0.08052761852741241
1722680740.1224449,349,0.004653891082853079
1722680779.1483173,354,0.004336262587457895
1722680818.5892103,359,0.017368361353874207
1722680857.5354328,364,0.00982810091227293
1722680893.704574,369,0.11633878201246262
1722680932.982876,374,0.01978294365108013
1722680972.037156,379,0.020444974303245544
1722681012.0306227,384,0.006251712329685688
1722681050.530209,389,0.059776242822408676
1722681087.732922,394,0.010917222127318382
1722681129.6720028,399,0.01281257439404726
1722681170.9583297,404,0.002497624373063445
1722681209.5186005,409,0.13132302463054657
1722681246.2670336,414,0.005971965845674276
1722681287.6890104,419,0.0060804723761975765
1722681324.2790437,424,0.014466178603470325
1722681363.9646642,429,0.029077840968966484
1722681402.0477815,434,0.021274182945489883
1722681440.2258105,439,0.007641713600605726
1722681487.4000113,444,0.054780393838882446
1722681526.6559763,449,0.26786425709724426
1722681563.5364614,454,0.005012025125324726
1722681601.1832666,459,0.014358803629875183
1722681640.0232346,464,0.10678708553314209
1722681677.7958822,469,0.10153498500585556
1722681714.9553137,474,0.022997913882136345
1722681753.5097442,479,0.6088137626647949
1722681792.7726836,484,0.0067980485036969185
1722681830.186619,489,0.004440263845026493
1722681868.3494697,494,0.006845316383987665
1722681909.4108217,499,0.044264405965805054
