Wall time,Step,Value
1722678063.4442854,4,0.863957405090332
1722678100.5555215,9,0.0832430049777031
1722678139.5464282,14,0.05570805072784424
1722678179.6084812,19,0.03560197353363037
1722678216.0418122,24,0.08554989099502563
1722678254.1525958,29,0.01859828643500805
1722678292.6997502,34,0.00880046933889389
1722678330.3920887,39,0.01959346793591976
1722678370.2220724,44,0.016732191666960716
1722678407.8416362,49,0.024648213759064674
1722678444.5142944,54,0.009933066554367542
1722678482.5243845,59,0.012620004825294018
1722678520.1481712,64,0.0036664463113993406
1722678558.712509,69,0.009826414287090302
1722678598.4704442,74,0.11101050674915314
1722678638.4678996,79,0.020972101017832756
1722678678.149825,84,0.05948249623179436
1722678713.927405,89,0.009557646699249744
1722678750.6931918,94,0.010172153823077679
1722678787.7276068,99,0.006549363490194082
1722678824.8979018,104,0.03260177746415138
1722678858.2577233,109,0.018651321530342102
1722678897.0598707,114,0.01646682433784008
1722678932.8828382,119,0.010973936878144741
1722678975.3315997,124,0.043810490518808365
1722679013.0662043,129,0.008743099868297577
1722679049.7359407,134,0.024074619635939598
1722679090.0487833,139,0.07435962557792664
1722679127.8396878,144,0.0853227972984314
1722679169.429679,149,0.026689225807785988
1722679205.9530795,154,0.006130872759968042
1722679245.2389321,159,0.007980088703334332
1722679283.1544244,164,0.014243084006011486
1722679322.5479946,169,0.005526921711862087
1722679357.7520866,174,0.09553058445453644
1722679395.8136425,179,0.009189858101308346
1722679434.2621727,184,0.022211099043488503
1722679472.5914931,189,0.0038995302747935057
1722679513.8802562,194,0.039858128875494
1722679550.21766,199,0.01169853750616312
1722679587.9012017,204,0.02474454790353775
1722679628.9373965,209,0.02483680658042431
1722679668.7052639,214,0.005100596230477095
1722679707.2217672,219,0.004844348412007093
1722679748.8313227,224,0.00983415823429823
1722679789.368902,229,0.01661818102002144
1722679829.048078,234,0.008353061974048615
1722679867.6851416,239,0.1446530818939209
1722679907.8292987,244,0.030558645725250244
1722679945.6630964,249,0.23618756234645844
1722679985.3766446,254,0.0034192781895399094
1722680024.3282397,259,0.016199039295315742
1722680064.6524248,264,0.007782852742820978
1722680102.101592,269,0.006295373197644949
1722680140.302717,274,0.005379164591431618
1722680178.8992212,279,0.004350805189460516
1722680217.967561,284,0.003913681488484144
1722680256.4618022,289,0.049179334193468094
1722680294.0141826,294,0.01374051719903946
1722680327.944108,299,0.013240731321275234
1722680368.5299404,304,0.050725799053907394
1722680403.6454263,309,0.024186817929148674
1722680443.0154843,314,0.04658174514770508
1722680483.2433784,319,0.003415418555960059
1722680524.3779573,324,0.11918292194604874
1722680563.095264,329,0.013313797302544117
1722680598.999919,334,0.07810141146183014
1722680633.4325366,339,0.015017270110547543
1722680668.8029263,344,0.027923032641410828
1722680708.3554304,349,0.01521872729063034
1722680746.1776876,354,0.01705167070031166
1722680783.5233955,359,0.01359472144395113
1722680820.5076554,364,0.04056810215115547
1722680860.1229,369,0.034728530794382095
1722680900.3735213,374,0.02077544294297695
1722680941.2238085,379,0.007523383945226669
1722680981.7973588,384,0.0113172996789217
1722681021.8258564,389,0.030605480074882507
1722681062.04576,394,0.026156002655625343
1722681100.7966762,399,0.0439319834113121
1722681139.4189434,404,0.010251309722661972
1722681179.7645192,409,0.028686095029115677
1722681217.4223163,414,0.021603943780064583
1722681257.6771498,419,0.004851590376347303
1722681295.559278,424,0.020228184759616852
1722681333.295719,429,0.004037297796458006
1722681373.781319,434,0.01492494810372591
1722681411.0404034,439,0.028807757422327995
1722681451.7780528,444,0.010226196609437466
1722681494.2865746,449,0.059228576719760895
1722681533.8643165,454,0.018387334421277046
1722681568.7763379,459,0.10039708763360977
1722681604.4588072,464,0.018127959221601486
1722681646.289219,469,0.05453914403915405
1722681680.4459288,474,0.1335620880126953
1722681719.0937448,479,0.04013815149664879
1722681755.6388679,484,0.006190518382936716
1722681793.1852114,489,0.020068245008587837
1722681833.1899397,494,0.0051361131481826305
1722681872.2018032,499,0.009244313463568687
1722687596.228884,504,0.015908150002360344
1722687633.7917902,509,0.010691843926906586
1722687670.4129148,514,0.025636792182922363
1722687708.3336275,519,0.019589371979236603
1722687747.0678,524,0.005146003793925047
1722687788.5898993,529,0.01818256825208664
1722687825.0871637,534,0.0056038894690573215
1722687862.4612143,539,0.016673026606440544
1722687901.944057,544,0.022403353825211525
1722687942.739401,549,0.03336605802178383
1722687978.970018,554,0.028286579996347427
1722688015.2358196,559,0.0030916929244995117
1722688052.724042,564,0.03740349039435387
1722688088.2672071,569,0.011022311635315418
1722688124.6711187,574,0.018210893496870995
1722688163.862995,579,0.01102304644882679
1722688200.3091307,584,0.00889316201210022
1722688240.7133067,589,0.019324397668242455
1722688280.9565518,594,0.005037909839302301
1722688321.959116,599,0.013509887270629406
1722688360.0128424,604,0.010408999398350716
1722688401.14772,609,0.003799714846536517
1722688439.4778001,614,0.01509585976600647
1722688478.1141376,619,0.04024212434887886
1722688516.2266948,624,0.006562562193721533
1722688552.9085746,629,0.004116940777748823
1722688592.6209683,634,0.009820133447647095
1722688632.5274372,639,0.00787400919944048
1722688669.3787665,644,0.01270726602524519
1722688706.8941832,649,0.014414426870644093
1722688746.8891628,654,0.012277934700250626
1722688785.2373898,659,0.0037924007046967745
1722688824.4548657,664,0.5260624885559082
1722688861.3541186,669,0.31633421778678894
1722688902.4406443,674,0.007522206287831068
1722688938.8906739,679,0.007985084317624569
1722688979.4063065,684,0.012199781835079193
1722689017.4375358,689,0.02036331407725811
1722689059.2533207,694,0.0013716714456677437
1722689097.308498,699,0.006997710559517145
1722689131.9152596,704,0.08098479360342026
1722689167.4657116,709,0.006245785392820835
1722689205.5876615,714,0.007088267244398594
1722689243.8696387,719,0.016771499067544937
1722689287.4523673,724,0.007837442681193352
1722689327.648293,729,0.006730544846504927
1722689366.117307,734,0.009430292062461376
1722689401.2224314,739,0.012109330855309963
1722689441.0256517,744,0.011058873496949673
1722689476.545915,749,0.01024611946195364
1722689518.394624,754,0.01339606661349535
1722689559.2774882,759,0.011829608120024204
1722689599.8355336,764,0.004363902844488621
1722689641.2462938,769,0.009423512034118176
1722689682.8807223,774,0.010114114731550217
1722689723.3763397,779,0.08942557871341705
1722689766.5618613,784,0.04099677875638008
1722689809.5233188,789,0.006305327173322439
1722689849.605875,794,0.003686561482027173
1722689891.386167,799,0.12975965440273285
1722689932.6966279,804,0.0034525885712355375
1722689972.5573924,809,0.005273441318422556
1722690010.0934815,814,0.16856080293655396
1722690047.464128,819,0.007667200174182653
1722690084.1319969,824,0.004545850679278374
1722690124.0318792,829,0.03425786271691322
1722690162.0601943,834,0.0038847432006150484
1722690201.4583817,839,0.040529657155275345
1722690239.7086067,844,0.006444608327001333
1722690278.4420776,849,0.02726074866950512
1722690317.784279,854,0.010778208263218403
1722690356.6996684,859,0.01365568395704031
1722690395.6766143,864,0.007593805436044931
1722690436.3554358,869,0.008240091614425182
1722690477.3721082,874,0.020560666918754578
1722690514.9150898,879,0.024278637021780014
1722690556.0073242,884,0.0036378861404955387
1722690592.3364613,889,0.005266530904918909
1722690631.9779973,894,0.030203817412257195
1722690673.0843594,899,0.01343852560967207
1722690708.1403067,904,0.008029118180274963
1722690747.5863981,909,0.009299252182245255
1722690781.8598795,914,0.028765594586730003
1722690820.6755598,919,0.008470115251839161
