Wall time,Step,Value
1720226284.249928,2419,1.98453688621521
1720226471.828326,2439,1.7961012125015259
1720226659.1583235,2459,1.8630622625350952
1720226848.1355834,2479,2.349541664123535
1720227037.3807971,2499,2.048603057861328
1720227225.987186,2519,1.6536579132080078
1720227414.2358694,2539,1.9585449695587158
1720227607.0889108,2559,1.330418586730957
1720227795.9696283,2579,2.4705147743225098
1720227983.6779625,2599,1.637062430381775
1720228170.3843563,2619,1.5615451335906982
1720228358.297382,2639,2.277665853500366
1720228548.5438585,2659,1.847531795501709
1720228737.1507266,2679,1.3092890977859497
1720228925.6959803,2699,1.9584659337997437
1720229115.0965917,2719,2.4790964126586914
1720229303.5255382,2739,1.3516969680786133
1720229492.153654,2759,1.9650144577026367
1720229681.4378183,2779,1.9942708015441895
1720229870.5535245,2799,1.1122149229049683
1720230059.9480295,2819,1.4538753032684326
1720230249.658855,2839,3.7453224658966064
1720230439.3949325,2859,3.0006582736968994
1720230629.1654327,2879,1.6967689990997314
1720230816.535111,2899,1.771983027458191
1720231006.2531073,2919,2.1952102184295654
1720231195.5474956,2939,1.1180660724639893
1720231385.0503068,2959,1.3242416381835938
1720231574.2899792,2979,2.0894272327423096
1720231762.3182595,2999,1.2315504550933838
1720231951.202364,3019,1.6627923250198364
1720232140.9847326,3039,2.662889003753662
1720232330.9988182,3059,2.101975917816162
1720232520.9036324,3079,2.276679754257202
1720232709.1969798,3099,1.5510993003845215
1720236138.7649639,3119,1.8809459209442139
1720236326.8058558,3139,0.9664969444274902
1720236516.680802,3159,1.6198724508285522
1720236706.6753032,3179,2.7248587608337402
1720236895.6410918,3199,1.0399075746536255
1720237088.8554668,3219,0.767127513885498
1720237279.3125188,3239,3.102954864501953
1720237468.661498,3259,1.5588504076004028
1720237658.2289813,3279,1.538994550704956
1720237847.947953,3299,1.4670323133468628
1720238038.6722312,3319,1.5787086486816406
1720238226.914791,3339,1.7984498739242554
1720238417.4150112,3359,1.989593505859375
1720238606.4961987,3379,1.0946362018585205
1720238797.1835687,3399,1.302919626235962
1720238986.8326366,3419,1.61055588722229
1720239176.2627814,3439,1.332149863243103
1720239366.8798025,3459,2.097667932510376
1720239555.7441795,3479,2.3230886459350586
1720239743.8896072,3499,2.819983959197998
1720239932.4438577,3519,1.3166818618774414
1720240122.5064023,3539,1.9857878684997559
1720240311.8171794,3559,1.0572565793991089
1720240501.1964192,3579,1.8439006805419922
1720240692.2675886,3599,0.8428744077682495
1720240884.4090009,3619,1.039034128189087
1720241075.7727194,3639,2.1257240772247314
1720241266.5389092,3659,1.6069629192352295
1720241456.4772964,3679,1.305288314819336
1720241644.7570386,3699,1.257683515548706
1720241832.2480595,3719,1.3976948261260986
1720242022.6098793,3739,1.2803640365600586
1720242211.494496,3759,1.1842937469482422
1720242402.9122903,3779,2.6741342544555664
1720242594.8684542,3799,1.4944041967391968
1720242784.0203462,3819,1.9143184423446655
1720242975.7434816,3839,1.7268928289413452
1720243165.3919148,3859,0.928712785243988
1720243354.633349,3879,1.6391160488128662
1720243544.9497654,3899,2.4029335975646973
1720243736.4422195,3919,1.607071876525879
1720243927.863081,3939,0.5243037939071655
1720244126.5941622,3959,2.5909628868103027
1720244328.6702464,3979,1.098726749420166
1720244530.2926528,3999,1.0796749591827393
1720244731.1614003,4019,2.4253666400909424
1720244929.9743035,4039,1.0575714111328125
1720245131.0530972,4059,1.3267300128936768
1720245333.9741027,4079,1.092392921447754
1720245522.2150736,4099,1.0335428714752197
1720245680.2573414,4119,1.0287611484527588
1720245840.2372744,4139,1.1608415842056274
1720246024.5976367,4159,1.5954843759536743
1720246214.8451884,4179,1.4034674167633057
1720246405.4553256,4199,1.2494722604751587
1720246594.9439666,4219,1.294445276260376
1720246785.0902364,4239,0.8752965927124023
1720246975.4362297,4259,1.7383228540420532
1720247166.531023,4279,1.0364434719085693
1720247355.1758413,4299,1.3061800003051758
1720247543.8426425,4319,1.2649922370910645
1720247732.5820599,4339,1.1663912534713745
1720247922.8734052,4359,1.0584444999694824
1720248114.1558292,4379,0.9696689248085022
1720248303.508346,4399,1.241016149520874
1720248494.1728892,4419,0.983206033706665
1720248683.0993273,4439,0.5754367709159851
1720248875.8972797,4459,1.7444478273391724
1720249066.3066518,4479,1.8255752325057983
1720249257.4186327,4499,0.736926794052124
1720249446.6406343,4519,1.1298563480377197
1720249635.5879972,4539,0.9078553915023804
1720249825.1966414,4559,1.1839537620544434
1720250015.3839147,4579,1.9075698852539062
1720250204.1778474,4599,2.493274450302124
1720250392.8831148,4619,1.69109308719635
1720250585.209151,4639,0.6722187995910645
1720254048.0836031,4659,1.970229148864746
1720254250.62525,4679,2.1055140495300293
1720254453.6111572,4699,0.807683527469635
1720254656.0848622,4719,1.2828428745269775
1720254858.9733,4739,0.7708191871643066
1720255061.6778479,4759,2.1038568019866943
1720255264.4807458,4779,1.3822708129882812
1720255453.7272105,4799,0.7997013330459595
1720255610.9955177,4819,1.0909746885299683
1720255768.449351,4839,1.1882199048995972
1720255949.3061779,4859,1.5964806079864502
1720256139.425629,4879,2.757540464401245
1720256330.2473292,4899,1.1911470890045166
1720256519.676557,4919,0.7591699957847595
1720256710.0971177,4939,1.8270025253295898
1720256898.7712028,4959,1.6857354640960693
1720257089.4477222,4979,0.619157612323761
1720257278.1346025,4999,0.323432058095932
1720257468.5785723,5019,1.2412440776824951
1720257659.5803688,5039,1.4805629253387451
1720257852.570275,5059,1.4007264375686646
1720258043.4423158,5079,0.6100447177886963
1720258231.6105034,5099,0.5558776259422302
1720258423.4762957,5119,0.8503128290176392
1720258615.1452053,5139,1.6541712284088135
1720258805.2403076,5159,0.8064177632331848
1720258997.0259614,5179,0.5543391108512878
1720259185.926102,5199,1.1240793466567993
1720259373.9149456,5219,0.9263565540313721
1720259564.5848968,5239,0.816192626953125
1720259754.775368,5259,1.1493115425109863
1720259945.654802,5279,1.524611473083496
1720260134.6433501,5299,1.4893499612808228
1720260322.9591515,5319,1.2211856842041016
1720260514.2964413,5339,0.827583372592926
1720260705.990142,5359,0.8827664852142334
1720260894.6493824,5379,1.1740317344665527
1720261085.6003737,5399,1.4696087837219238
1720261275.7810245,5419,0.7349416017532349
1720261468.2505655,5439,1.3232489824295044
1720261658.269966,5459,0.6064683198928833
1720261847.7969801,5479,0.9971897602081299
1720262037.5921533,5499,1.0324206352233887
1720262228.0732515,5519,1.2966370582580566
1720262418.9851482,5539,1.2150651216506958
1720262609.1192365,5559,0.48509395122528076
1720262798.9271674,5579,1.383782982826233
1720262989.0963857,5599,0.6050839424133301
1720263181.4685638,5619,0.5971460938453674
1720263374.2415495,5639,0.493598610162735
1720263562.622047,5659,0.8128601312637329
1720263754.3473825,5679,1.0046145915985107
1720263958.5243673,5699,0.5827831029891968
1720264158.5946581,5719,1.0472102165222168
1720264359.308979,5739,1.7113972902297974
1720264562.2741497,5759,1.1934006214141846
1720264764.402043,5779,1.0248912572860718
1720264967.3348777,5799,0.47158634662628174
1720265166.9373457,5819,1.168578863143921
1720265336.1882377,5839,0.5876820683479309
1720265496.0553641,5859,0.7523417472839355
1720265652.3736393,5879,0.8633432984352112
1720265788.3058856,5899,0.8806209564208984
1720265922.7076952,5919,0.3747142553329468
1720266059.0307388,5939,1.3813296556472778
1720266197.0084174,5959,0.6052488684654236
1720266334.2651527,5979,1.7111107110977173
1720266470.6843932,5999,1.2133039236068726
1720266606.8194501,6019,0.5447137951850891
1720266743.5371358,6039,0.7155779600143433
1720266878.2969816,6059,1.9935319423675537
1720267011.0181139,6079,0.5473796725273132
1720267146.6496174,6099,0.9110875725746155
1720267280.7998295,6119,1.1925327777862549
1720267416.128571,6139,0.8294178247451782
1720267552.934932,6159,1.0564216375350952
1720267688.7603793,6179,0.874321460723877
1720267825.398484,6199,1.1069759130477905
1720270191.1448238,6219,0.8293779492378235
1720270330.5672493,6239,0.33513927459716797
1720270468.9639146,6259,0.88651442527771
1720270608.6412518,6279,0.7216619849205017
1720270747.4608552,6299,1.0745559930801392
1720270886.0135157,6319,0.7340046167373657
1720271021.1601772,6339,0.974831223487854
1720271157.606126,6359,1.4242321252822876
1720271292.1320405,6379,1.1238197088241577
1720271427.1894023,6399,1.2087396383285522
1720271561.83754,6419,0.6194627285003662
1720271696.7927816,6439,1.3326597213745117
1720271832.3349948,6459,1.1332803964614868
1720271967.1791897,6479,0.7688212394714355
1720272103.387055,6499,1.2660036087036133
1720272238.5322776,6519,0.5332541465759277
1720272371.3660557,6539,1.737166166305542
1720272504.154189,6559,0.442731112241745
1720272639.5774662,6579,1.244540810585022
1720272774.3549736,6599,0.34271275997161865
1720272907.428579,6619,1.3321866989135742
1720273040.1043544,6639,1.1844228506088257
1720273173.5857902,6659,0.8255725502967834
1720273307.0934083,6679,0.4459684491157532
1720273440.0064454,6699,1.1599622964859009
1720273573.65039,6719,0.5140697360038757
1720273707.1820462,6739,0.587434709072113
1720273841.1433578,6759,0.7024274468421936
1720273975.2105956,6779,0.6768708229064941
1720274108.5920382,6799,0.8984699845314026
1720274242.4037669,6819,0.9616405367851257
1720274375.6655571,6839,0.6522115468978882
1720274511.4936898,6859,0.6922057867050171
1720274647.1170852,6879,0.5595396161079407
1720274781.3042946,6899,0.4453657269477844
1720274915.7486527,6919,0.6562505960464478
1720275050.2114913,6939,1.3268346786499023
1720275185.6846602,6959,0.4925422668457031
1720275320.3364189,6979,0.8281064629554749
1720275455.4411497,6999,0.3522471785545349
1720275590.5844889,7019,0.7854446768760681
1720275725.7494478,7039,0.5158693790435791
1720275859.194357,7059,0.8537681698799133
1720275994.5501924,7079,0.9718756675720215
1720276126.6181722,7099,0.61492520570755
1720276258.7423031,7119,0.7882571220397949
1720276390.5186148,7139,0.26201996207237244
1720276521.9804757,7159,0.6899866461753845
1720276652.5386477,7179,0.46508052945137024
1720276783.477459,7199,0.3690497875213623
1720276914.7195783,7219,0.3870110511779785
1720277046.1877937,7239,0.4692293107509613
1720277177.313281,7259,0.32039403915405273
1720277308.325721,7279,0.19078771770000458
1720277441.1843572,7299,0.38025256991386414
1720277572.7774444,7319,0.9457378387451172
1720277704.0878797,7339,0.9760323762893677
1720277841.30528,7359,0.34464114904403687
1720277976.7489808,7379,0.7970550060272217
1720278113.5630908,7399,0.6722468137741089
1720278249.177432,7419,0.732033371925354
1720278383.18534,7439,0.8750590682029724
1720278518.1496916,7459,0.593176007270813
1720278653.0714319,7479,0.8035455942153931
1720278789.4149961,7499,0.6274353265762329
1720278926.3538146,7519,0.7075577974319458
1720279061.3744404,7539,0.9449399709701538
1720279196.5050347,7559,0.443218469619751
1720279333.181621,7579,0.772098183631897
1720279469.1509752,7599,0.7786284685134888
1720279604.4926097,7619,0.9517689943313599
1720279740.2737627,7639,1.2283108234405518
1720279876.461083,7659,0.5975359678268433
1720280012.3919983,7679,0.7509921789169312
1720280149.3192537,7699,0.7667801380157471
1720280286.3153133,7719,0.684501051902771
1720280423.2200284,7739,0.9106960892677307
1720280556.8482995,7759,0.23129522800445557
